546	250	92	77
537	249	93	78
542	251	93	78
547	253	94	79
552	256	95	80
558	258	96	81
563	261	97	81
568	263	98	82
574	266	99	83
579	268	100	84
584	271	101	84
590	273	102	85
546	242	97	81
546	241	97	81
547	240	97	81
548	240	98	81
549	239	98	82
550	238	98	82
551	238	99	82
551	237	99	82
552	236	99	83
553	236	100	83
554	235	100	83
547	258	99	83
547	257	99	83
548	258	99	83
548	259	99	83
548	259	100	83
549	260	100	84
549	261	100	84
549	262	100	84
550	262	101	84
550	263	101	84
550	264	101	85
613	252	103	86
613	252	103	86
617	252	103	86
620	252	103	86
624	252	104	86
628	252	104	87
632	252	104	87
636	252	105	87
639	252	105	87
643	252	105	88
647	252	106	88
618	274	107	90
621	273	107	90
623	275	107	90
625	276	108	90
627	277	108	91
629	278	108	91
631	279	109	91
633	281	109	92
635	282	109	92
637	283	110	92
639	284	110	93
546	248	112	93
547	249	112	93
544	248	112	93
541	247	113	93
537	246	113	94
534	245	114	94
531	244	114	94
527	243	114	95
524	242	115	95
521	241	115	95
517	240	116	95
548	240	116	97
544	239	116	97
543	238	116	97
541	237	117	97
540	236	117	98
538	235	117	98
537	234	118	98
535	233	118	99
534	232	119	99
532	231	119	99
531	230	119	100
585	249	112	93
583	248	112	93
585	248	112	93
586	248	112	93
588	248	112	93
589	248	112	92
591	248	112	92
592	248	111	92
594	249	111	92
596	249	111	92
597	249	111	92
627	254	114	95
628	254	113	94
631	254	113	94
634	254	114	95
637	255	114	95
641	255	114	95
644	256	114	95
647	256	114	95
650	256	114	95
653	257	114	95
656	257	114	95
606	258	114	95
609	258	114	95
609	258	114	95
609	259	114	95
609	259	114	95
609	259	114	95
609	260	114	95
609	260	114	95
610	261	114	95
610	261	114	95
610	261	114	95
633	267	116	97
633	267	116	97
634	268	116	97
635	268	116	97
637	269	116	97
638	269	116	97
640	270	116	97
641	271	116	97
642	271	116	97
644	272	116	97
645	273	117	98
583	273	121	101
584	273	121	101
582	274	121	101
580	274	121	101
577	275	122	101
575	276	122	102
573	276	122	102
571	277	123	102
569	277	123	103
567	278	123	103
564	279	124	103
557	281	121	101
554	281	121	101
552	282	121	101
549	282	121	101
547	283	121	101
544	284	121	101
542	284	122	101
539	285	122	101
537	286	122	102
534	287	122	102
532	287	122	102
568	288	119	99
565	288	119	99
565	289	119	99
564	289	119	98
564	290	118	98
563	291	118	98
563	291	118	98
563	292	118	98
562	293	118	98
562	293	118	98
562	294	118	98
597	272	123	103
596	272	122	102
598	272	123	103
599	271	123	103
601	270	123	103
602	270	123	103
604	269	123	103
606	268	124	104
607	268	124	104
609	267	124	104
610	266	124	104
626	251	121	101
627	250	121	101
629	248	121	101
632	247	121	101
634	245	121	101
636	244	121	101
639	242	121	101
641	241	121	101
643	239	121	101
646	238	120	100
648	237	120	100
640	244	116	97
642	242	115	96
644	241	115	96
645	240	115	96
647	239	115	96
649	238	114	96
650	237	114	95
652	236	114	95
654	235	113	95
656	234	113	95
657	233	113	94
637	243	116	97
638	241	115	96
639	241	115	96
639	241	115	96
640	240	115	96
640	240	115	96
641	239	115	96
641	239	114	96
642	239	114	96
642	238	114	95
642	238	114	95
640	252	114	95
640	251	113	94
640	251	113	94
641	252	113	94
641	252	113	94
641	253	113	94
641	253	113	94
642	253	112	94
642	254	112	93
642	254	112	93
642	254	112	93
613	252	114	95
613	252	113	94
611	252	113	94
610	252	113	94
609	252	113	94
607	253	113	94
606	253	113	94
604	253	113	94
603	253	113	94
602	253	113	94
600	254	113	94
623	254	114	95
621	254	113	94
621	254	113	94
621	254	113	94
621	254	113	94
621	254	113	94
621	255	113	94
621	255	113	94
620	255	113	94
620	255	113	94
620	255	113	94
610	244	116	97
609	244	115	96
609	243	116	97
608	243	116	97
607	242	116	97
607	242	116	97
606	241	116	97
605	241	116	97
605	240	116	97
604	240	116	97
603	239	116	97
621	245	112	93
620	244	112	93
620	244	111	92
620	244	111	92
621	243	111	92
621	243	111	92
621	243	111	92
622	243	111	92
622	243	110	91
622	243	110	91
623	242	110	91
598	242	107	90
598	241	106	89
597	241	106	89
596	241	106	89
595	241	105	89
593	240	105	88
592	240	105	88
591	240	104	88
590	240	104	88
589	240	103	87
588	239	103	87
622	252	103	86
620	251	102	85
621	252	102	85
622	252	101	85
623	253	101	84
624	253	101	84
625	254	100	84
625	254	100	83
626	255	100	83
627	255	99	83
628	255	99	82
624	258	103	86
624	258	102	85
625	259	102	85
625	259	102	85
626	260	102	85
626	260	102	85
627	261	101	85
628	261	101	84
628	262	101	84
629	262	101	84
629	263	101	84
625	261	99	83
625	261	98	82
625	261	98	82
626	262	98	82
626	262	98	82
626	263	97	82
626	263	97	81
627	263	97	81
627	264	96	81
627	264	96	81
627	265	96	81
645	263	95	80
645	263	94	79
646	263	94	79
647	263	94	79
648	264	93	79
650	264	93	78
651	264	93	78
652	264	92	78
653	265	92	78
654	265	92	77
655	265	91	77
646	264	93	78
647	264	92	77
647	264	92	77
648	264	92	77
648	264	91	77
649	264	91	76
650	264	91	76
650	265	91	76
651	265	90	76
651	265	90	76
652	265	90	75
643	264	97	81
643	264	96	80
643	264	96	80
643	264	97	80
643	264	97	81
643	264	97	81
643	264	97	81
643	264	97	81
643	264	97	81
643	264	97	81
643	264	97	81
641	267	93	78
641	267	93	78
640	267	92	77
640	267	92	77
640	267	92	77
640	267	92	77
640	267	92	77
640	268	92	77
640	268	92	77
639	268	91	77
639	268	91	77
623	271	97	81
622	271	96	80
621	271	96	80
620	271	97	81
619	272	97	81
618	272	97	81
617	272	97	81
616	272	97	81
615	273	97	81
614	273	98	81
613	273	98	81
656	299	93	78
654	299	93	78
656	300	93	78
657	302	92	77
659	304	92	77
660	305	92	77
661	307	92	77
663	309	92	77
664	311	92	77
665	312	91	77
667	314	91	77
654	325	95	80
655	326	94	79
655	328	94	79
656	331	94	79
657	333	94	80
657	335	94	80
