623	304	123	122
625	301	123	122
631	303	124	123
637	306	125	124
643	309	126	125
649	312	127	126
655	315	129	128
661	318	130	129
668	321	131	130
674	324	132	131
680	327	133	132
686	330	135	134
656	365	127	126
658	370	127	126
661	376	127	126
664	382	128	127
667	388	128	127
670	394	128	127
673	399	129	128
675	405	129	128
678	411	129	128
681	417	130	129
684	423	130	129
637	351	133	132
639	355	133	132
639	356	133	132
638	358	134	133
638	359	134	133
638	360	135	134
638	361	135	134
638	362	136	135
638	364	136	135
637	365	137	136
637	366	137	136
572	348	138	137
571	349	138	137
567	349	138	137
564	349	139	138
560	349	139	138
556	349	140	139
552	349	140	139
548	349	141	140
545	349	141	140
541	349	142	141
537	349	142	141
546	289	144	142
542	289	144	142
539	285	144	142
535	282	145	143
532	279	146	143
529	275	146	144
526	272	147	144
523	269	147	145
520	265	148	145
517	262	148	146
513	259	149	146
616	278	149	148
612	274	149	148
615	272	149	148
618	270	150	149
620	268	150	149
623	266	151	150
626	264	151	151
629	262	152	151
631	260	152	152
634	257	153	152
637	255	153	153
621	272	155	154
623	269	155	154
625	268	155	155
627	267	156	155
628	266	157	156
630	265	157	156
632	264	158	157
633	263	158	157
635	262	159	158
636	261	159	158
638	260	160	159
533	271	162	160
534	269	162	160
530	269	163	161
526	269	163	161
521	268	164	162
517	268	164	162
513	267	165	163
508	267	166	163
504	266	166	164
500	266	167	164
496	266	167	165
461	274	162	160
456	273	162	160
450	273	162	160
444	273	163	160
438	273	163	161
432	273	163	161
426	273	163	161
420	273	164	161
414	273	164	162
408	273	164	162
402	273	164	162
489	286	155	154
482	286	155	154
482	286	154	153
481	287	154	153
480	288	154	153
479	288	153	153
478	289	153	152
477	290	153	152
476	290	153	152
475	291	152	152
475	292	152	151
525	263	155	154
524	263	154	153
526	262	154	153
527	261	154	153
529	260	154	153
531	259	154	153
533	258	153	153
535	257	153	152
537	256	153	152
539	256	153	152
541	255	153	152
568	269	149	148
569	268	148	147
573	267	148	147
576	267	148	147
579	267	147	146
583	267	147	146
586	267	146	145
589	267	146	145
593	267	146	145
596	266	145	144
599	266	145	144
504	313	149	148
507	312	148	147
505	315	148	147
502	317	148	147
500	320	148	147
498	322	147	146
496	325	147	146
494	327	147	146
492	329	147	146
489	332	147	146
487	334	147	146
529	349	144	142
526	351	143	141
527	354	143	141
527	357	143	141
527	360	142	140
527	363	142	140
527	366	142	139
528	369	141	139
528	373	141	139
528	376	141	138
528	379	140	138
507	363	149	148
507	366	148	147
506	368	148	147
505	370	148	147
504	372	149	148
503	374	149	148
502	376	149	148
501	378	149	148
500	380	149	148
499	382	149	148
498	384	149	149
524	332	155	154
522	334	155	154
523	333	155	154
523	332	155	155
524	331	156	155
524	330	156	155
525	329	157	156
525	328	157	156
526	327	158	157
526	326	158	157
527	325	158	158
579	314	162	160
579	313	162	160
582	311	162	160
586	309	163	161
589	308	164	161
592	306	164	162
596	305	165	163
599	303	165	163
602	302	166	164
606	300	166	164
609	299	167	165
585	336	155	154
588	334	155	154
590	335	155	154
591	335	155	154
593	336	155	154
595	336	154	154
597	337	154	153
599	337	154	153
600	338	154	153
602	339	154	153
604	339	154	153
553	350	149	148
554	350	148	147
553	351	148	147
552	352	147	147
551	353	147	146
550	355	147	146
548	356	146	145
547	357	146	145
546	358	145	144
545	359	145	144
544	360	144	144
514	350	155	154
512	351	154	153
510	351	154	153
507	352	154	153
504	352	155	154
501	353	155	154
498	353	155	154
496	353	155	154
493	354	155	154
490	354	155	154
487	355	155	154
506	306	155	154
503	306	155	154
501	304	155	154
499	301	155	154
498	299	155	154
496	297	155	154
495	295	155	154
493	292	155	154
491	290	155	154
490	288	155	154
488	285	155	154
530	287	159	157
528	284	159	157
529	282	159	157
529	280	159	157
530	278	159	157
531	276	160	157
532	274	160	158
532	272	160	158
533	269	160	158
534	267	161	158
535	265	161	158
549	254	162	160
549	251	162	160
551	249	162	160
552	246	162	160
554	243	163	160
555	241	163	161
557	238	163	161
558	236	163	161
560	233	164	161
561	230	164	162
563	228	164	162
558	315	155	154
559	312	155	154
560	314	154	154
561	316	154	153
562	319	154	153
563	321	154	153
565	323	153	153
566	326	153	152
567	328	153	152
568	330	153	152
569	333	152	152
562	317	152	151
563	319	151	150
563	320	151	150
564	321	151	150
565	323	150	149
565	324	150	149
566	325	150	149
566	327	149	149
567	328	149	148
568	329	149	148
568	330	148	148
537	320	159	157
537	321	158	156
536	321	158	156
535	322	159	157
534	323	159	157
532	323	159	157
531	324	160	157
530	324	160	158
529	325	160	158
528	326	160	158
527	326	161	158
563	310	155	154
561	310	155	154
562	310	155	154
563	309	155	154
564	309	155	154
565	309	154	154
566	308	154	153
567	308	154	153
568	308	154	153
568	307	154	153
569	307	154	153
608	282	152	151
608	281	151	150
611	279	151	150
614	278	151	150
617	276	151	150
620	274	151	150
623	272	150	149
626	271	150	149
629	269	150	149
632	267	150	149
635	265	149	149
643	264	146	145
645	262	145	144
649	260	145	144
652	258	144	143
655	256	144	143
658	255	144	143
662	253	143	142
665	251	143	142
668	249	142	141
