347	135	19	18
347	135	19	18
350	136	19	18
353	137	19	18
357	138	19	18
360	140	19	18
364	141	19	18
367	142	20	19
370	144	20	19
374	145	20	19
377	146	20	19
381	148	20	19
334	141	19	18
332	141	19	18
331	142	19	18
330	142	19	18
329	143	19	18
328	143	19	18
326	144	19	18
325	144	19	18
324	145	19	18
323	145	19	18
322	146	19	18
323	140	19	18
321	140	19	18
320	140	19	18
319	140	19	18
318	140	19	18
317	140	19	18
316	141	19	18
315	141	19	18
314	141	19	18
313	141	19	18
312	141	19	18
320	143	19	18
318	143	19	18
318	143	19	18
317	143	19	18
317	143	19	18
316	143	19	18
316	144	19	18
315	144	19	18
314	144	19	18
314	144	19	18
313	144	19	18
334	127	19	18
333	127	19	18
334	126	19	18
334	125	19	18
335	124	19	18
335	123	19	18
336	123	19	18
336	122	19	18
337	121	19	18
338	120	19	18
338	119	19	18
330	143	20	19
330	142	19	18
330	142	20	19
330	143	20	19
330	143	20	19
330	144	20	19
330	144	20	19
331	145	20	19
331	145	20	19
331	146	20	19
331	146	20	19
327	145	19	18
327	145	19	18
326	145	19	18
326	146	18	17
326	146	18	17
326	147	18	17
326	147	18	17
326	147	18	17
325	148	18	17
325	148	18	17
325	148	18	17
335	159	20	19
334	159	19	18
335	160	20	19
335	161	20	19
335	162	20	19
336	163	20	19
336	163	20	19
337	164	20	19
337	165	20	19
337	166	20	19
338	167	20	19
325	170	20	19
325	170	20	19
324	171	20	19
324	172	20	19
324	173	20	19
323	174	20	19
323	175	20	19
323	176	20	19
322	177	20	19
322	178	20	19
321	179	20	19
319	170	20	19
318	171	20	19
318	171	20	19
317	171	20	19
317	172	20	19
316	172	20	19
315	172	20	19
315	173	20	19
314	173	20	19
314	174	20	19
313	174	20	19
319	173	20	19
318	173	20	19
318	173	20	19
318	173	20	19
317	174	20	19
317	174	20	19
317	174	20	19
317	175	20	19
316	175	20	19
316	175	20	19
316	175	20	19
323	141	20	19
322	141	20	19
322	139	20	19
323	137	20	19
323	136	20	19
323	134	20	19
323	132	20	19
323	131	20	19
323	129	20	19
324	127	20	19
324	126	20	19
320	156	20	19
320	154	20	19
320	154	20	19
319	154	20	19
319	154	20	19
319	154	20	19
319	154	20	19
319	154	20	19
319	154	20	19
319	154	20	19
319	154	20	19
322	158	19	18
321	158	19	18
321	158	18	17
322	158	18	17
322	158	18	17
322	159	18	17
322	159	18	17
322	159	18	17
322	159	18	17
322	159	18	17
322	160	18	17
328	152	20	19
328	152	19	18
328	152	19	18
328	151	20	19
329	151	20	19
329	151	20	19
329	151	20	19
330	150	20	19
330	150	20	19
330	150	20	19
331	150	20	19
324	173	19	18
324	172	19	18
324	173	18	17
324	174	18	17
324	175	18	17
324	176	18	17
324	178	18	17
323	179	18	17
323	180	18	17
323	181	18	17
323	182	18	17
326	170	19	18
325	171	18	17
325	171	18	17
326	171	18	17
326	171	18	17
326	172	18	17
326	172	18	17
326	172	18	17
326	173	18	17
326	173	18	17
326	173	18	17
322	173	20	19
322	173	19	18
321	173	20	19
321	173	20	19
321	174	20	19
321	174	20	19
321	174	20	19
320	174	20	19
320	175	20	19
320	175	20	19
320	175	20	19
319	174	19	18
318	174	19	18
318	174	19	18
318	174	18	17
318	174	18	17
317	174	18	17
317	174	18	17
317	175	18	17
317	175	18	17
316	175	18	17
316	175	18	17
321	137	20	19
320	137	19	18
320	135	20	19
320	133	20	19
320	131	20	19
320	129	20	19
320	127	20	19
320	125	20	19
320	123	20	19
320	121	20	19
320	119	20	19
319	149	20	19
319	146	20	19
318	146	20	19
318	146	20	19
318	146	20	19
318	146	20	19
318	145	20	19
318	145	20	19
318	145	20	19
318	145	20	19
318	144	20	19
320	149	20	19
319	148	20	19
319	148	20	19
319	148	20	19
319	148	20	19
319	148	20	19
319	148	20	19
319	148	20	19
320	148	20	19
320	148	20	19
320	148	20	19
329	143	21	20
329	143	21	20
329	142	21	20
330	142	21	20
330	142	21	20
331	141	21	20
331	141	21	20
332	141	21	20
332	140	21	20
333	140	21	20
333	140	21	20
312	145	21	20
312	144	21	20
311	144	21	20
311	144	21	20
310	144	21	20
309	144	21	20
308	144	21	20
308	144	21	20
307	144	21	20
306	144	21	20
306	144	21	20
308	150	20	19
307	149	20	19
306	150	19	18
306	150	19	18
305	150	19	18
305	151	19	18
304	151	19	18
303	151	19	18
303	151	19	18
302	152	19	18
302	152	19	18
317	165	20	19
316	165	19	18
316	166	19	18
316	167	19	18
317	168	19	18
317	169	19	18
317	170	19	18
318	171	19	18
318	171	19	18
318	172	19	18
318	173	19	18
317	159	19	18
317	159	18	17
317	160	18	17
