313	481	32	105
315	481	32	107
318	485	32	108
321	490	32	109
324	495	32	110
327	499	33	111
330	504	33	112
333	509	33	113
336	514	34	114
339	518	34	115
342	523	34	116
346	528	35	117
335	471	33	109
336	470	33	109
338	469	33	109
340	468	33	109
342	467	33	109
344	466	33	109
345	465	33	110
347	464	33	110
349	463	33	110
351	462	33	110
353	462	33	110
312	465	32	107
313	464	32	107
312	463	32	107
311	462	32	107
311	462	31	106
310	461	31	106
309	460	31	106
308	460	31	106
308	459	31	106
307	458	31	106
306	458	31	106
306	460	33	109
305	459	32	108
304	458	33	109
303	458	33	109
303	457	33	109
302	457	33	109
301	456	33	109
300	456	33	109
300	455	33	109
299	455	33	109
298	454	33	109
301	454	32	105
300	453	32	105
299	452	32	104
299	452	31	104
298	451	31	104
298	451	31	104
297	450	31	104
296	450	31	103
296	449	31	103
295	449	31	103
295	448	31	103
304	449	32	105
303	448	31	104
303	447	31	104
303	447	31	104
303	447	31	104
303	446	31	104
303	446	31	104
303	445	31	104
303	445	31	104
303	444	31	104
303	444	31	104
339	445	32	105
338	444	31	104
340	444	31	104
342	443	31	104
344	443	31	104
346	442	31	104
348	442	31	104
350	442	31	104
352	441	31	104
354	441	31	104
356	440	31	104
371	458	32	105
372	457	31	104
375	458	31	104
378	458	31	104
380	459	31	104
383	459	31	104
386	460	31	104
388	460	31	104
391	461	31	104
394	462	31	104
396	462	31	104
390	456	31	102
392	456	30	101
394	456	30	101
396	456	30	101
399	457	30	101
401	457	30	101
403	457	30	101
405	457	30	100
407	457	30	100
409	457	30	100
411	458	30	100
370	440	30	98
372	440	29	97
371	439	29	97
371	438	29	97
371	437	29	96
370	436	29	96
370	435	29	96
370	435	29	96
369	434	29	95
369	433	29	95
369	432	29	95
384	440	31	102
383	439	30	101
384	438	30	101
384	438	30	101
385	437	30	101
385	437	31	102
386	437	31	102
386	436	31	102
387	436	31	102
387	436	31	102
388	435	31	102
438	443	31	104
438	442	31	104
441	442	31	104
444	442	31	104
448	442	31	104
451	442	31	104
454	442	31	104
457	442	31	105
461	442	31	105
464	442	31	105
467	442	31	105
448	444	31	104
451	444	31	104
453	444	31	104
455	444	31	104
457	444	31	104
459	444	31	104
461	444	31	104
463	444	31	104
465	444	31	104
467	444	31	104
469	444	31	104
449	472	31	104
450	472	31	104
451	473	31	104
452	475	31	104
453	476	31	104
453	478	31	104
454	480	31	104
455	481	31	104
456	483	31	104
457	484	31	104
457	486	31	104
453	469	31	104
453	470	31	104
454	471	31	104
454	471	31	104
455	472	31	104
455	472	31	104
455	473	31	104
456	473	31	104
